CCRPIPO-3-6862,1330036,2179700,5731000
CCRPIPO-3-6871,1671947,1387900,5227000
CCRPIPO-3-6872,1721361,1414200,5284000
CCRPIPO-3-7182,1183736,378800,7476000
CCRPIPO-3-7184,1156491,1312700,5289000
CCRPIPO-3-7186,1460429,1934900,5178000
CCRPIPO-3-7187,1531075,1993000,5227000
CCRPIPO-3-7549,1600179,1949410,5206000
CCRPIPO-3-3977,1350036,1708599,6136000
CCRPIPO-3-5477,1469412,1652900,6203000
CCRPIPO-3-5482,1235211,2103600,5188000
CCRPIPO-3-5485,1238813,922400,5775000
CCRPIPO-3-5486,1137596,996599,5426000
CCRPIPO-3-5487,1272107,1487000,5765000
CCRPIPO-3-2231,2208250,2133500,5142000
CCRPIPO-3-2237,1391048,1469500,5385000
CCRPIPO-3-2239,1749815,1700200,6204000
CCRPIPO-3-2241,1292751,1614400,6219000
CCRPIPO-3-2242,1897704,1556300,6180000
CCRPIPO-3-2243,1176960,1605500,6166000
CCRPIPO-3-2342,1821904,957199,6102000
CCRPIPO-3-2388,1296736,1443600,5337000
CCRPIPO-3-3377,1597231,1556300,6180000
CCRPIPO-3-3821,1343140,1750600,6148000
CCRPIPO-3-3646,1761223,1739200,6321000
CCRPIPO-3-3776,1328669,103800,6753000
CCRPIPO-3-9540,1191766,1253100,5907000
CCRPIPO-3-9551,1250429,1562100,6087000
CCRPIPO-3-9570,1074325,1603200,6130000
CCRPIPO-3-6873,1246506,1027200,5240000
CCRPIPO-3-6874,2102471,804599,5297000
CCRPIPO-3-6875,1251232,530500,5199000
CCRPIPO-3-6878,1780398,39400,6346000
CCRPIPO-3-6879,1099891,180800,6663000
CCRPIPO-3-6881,1847306,1706100,6369000
CCRPIPO-3-6882,1264341,1668300,6344000
CCRPIPO-3-6883,2089729,1648900,6315000
CCRPIPO-3-6884,1066344,1633500,6206000
CCRPIPO-3-6885,1280996,1686200,6170000
CCRPIPO-3-6886,1383318,1471400,5739000
CCRPIPO-3-7833,1274210,878730,5525100
CCRPIPO-3-7835,1875275,2378820,5089500
CCRPIPO-4-1726,1639820,462600,9460000
CCRPIPO-4-1727,1656387,371100,9283000
CCRPIPO-4-1731,1389142,68600,8971000
CCRPIPO-4-1732,1658321,151100,8781000
CCRPIPO-4-1733,1688286,96300,8663000
CCRPIPO-4-1736,1633007,78799,8478000
CCRPIPO-4-1740,1494196,73500,7583000
CCRPIPO-4-1743,1206163,929900,8106999
CCRPIPO-4-1746,1410065,975400,8348999
CCRPIPO-4-1747,1050851,593000,8458000
CCRPIPO-4-1752,1484183,1415800,9449000
CCRPIPO-4-1753,1652775,1421200,9326000
CCRPIPO-4-1754,826051,1454100,8995000
CCRPIPO-4-1755,1896812,1417200,8663000
CCRPIPO-4-1756,1576958,1227100,8647000
CCRPIPO-4-1757,1395286,1301500,8380000
CCRPIPO-4-1758,1694873,1075200,8361000
CCRPIPO-4-1759,1337937,1437800,8094000
CCRPIPO-4-1762,1614678,1944300,7606999
CCRPIPO-4-1763,1468266,1805200,7820999
CCRPIPO-4-1765,1939868,1694900,8154000
CCRPIPO-4-1767,1726370,1583800,8330000
CCRPIPO-4-1768,1745242,1864000,8181000
CCRPIPO-4-1769,1620795,1942899,8178000
CCRPIPO-4-1770,1917072,1996300,8609000
CCRPIPO-4-1771,1899196,1825000,8937000
CCRPIPO-4-1772,1767586,1824299,8309000
CCRPIPO-4-1773,1591387,1801700,8158000
CCRPIPO-4-1774,1824804,1759300,8439000
CCRPIPO-4-1777,1347856,1856299,9157000
CCRPIPO-4-1778,1842342,1943100,9268000
CCRPIPO-4-1779,1805905,1846000,9312000
CCRPIPO-4-1780,1812891,1849100,9591000
CCRPIPO-4-1781,1147589,1983500,9588000
CCRPIPO-4-1782,1538368,1570100,9708000
CCRPIPO-4-1786,1624002,1660299,9884000
CCRPIPO-4-1787,2378814,1778200,9700000
CCRPIPO-4-1790,1045614,1682000,9999000
CCRPIPO-4-1791,1783606,2012900,10022000
CCRPIPO-4-1792,1334600,2459400,10008000
CCRPIPO-4-1793,1436690,2484300,9859000
CCRPIPO-4-1794,1362578,2451900,9892000
CCRPIPO-4-1795,1077305,2215800,9761000
CCRPIPO-4-1797,1456789,2078900,9605000
CCRPIPO-4-1799,1405198,2293500,9531000
CCRPIPO-4-1802,1792596,2063200,9507000
CCRPIPO-4-1806,1385604,2252400,9161000
CCRPIPO-4-1811,1581902,2311200,8827000
CCRPIPO-4-1812,1701324,2204400,8729000
CCRPIPO-4-1813,1869134,2074200,8654000
CCRPIPO-4-1814,1670128,2274800,8593000
CCRPIPO-4-1815,1263644,2400800,8390000
CCRPIPO-4-1817,2002523,2456100,8020000
CCRPIPO-4-1898,1017038,396300,9001000
CCRPIPO-4-3365,1135073,555399,9423000
CCRPIPO-4-3509,1328090,823500,9464000
CCRPIPO-4-3510,1586069,398900,9506000
CCRPIPO-4-3511,1405648,405399,9423000
CCRPIPO-4-3641,1582800,746299,9436000
CCRPIPO-4-3773,1496705,788299,9571000
CCRPIPO-4-3850,1824672,454200,9396000
CCRPIPO-4-3851,2032928,458399,9365000
CCRPIPO-4-9552,1669157,592890,9890000
CCRPIPO-4-9553,1480999,455900,9297000
CCRPIPO-4-9554,1652630,460600,9321000
CCRPIPO-4-9555,1283032,351300,9340000
CCRPIPO-4-3942,1935868,1064250,9784700
CCRPIPO-4-3943,1527593,378740,9428800
CCRPIPO-4-3944,1547542,389600,9372100
CCRPIPO-4-3964,1458548,753799,9504000
CCRPIPO-4-3965,1937436,351080,9702600
CCRPIPO-4-9882,1327155,574890,9341400
CCRPIPO-4-9884,1588765,594510,9855000
CCRPIPO-4-7181,1550906,808600,9525000
CCRPIPO-4-8142,1285249,750320,9436200
CCRPIPO-4-1729,1541070,89800,9164000
CCRPIPO-4-1737,1365020,78400,8330000
CCRPIPO-4-1739,720192,401900,8328000
CCRPIPO-4-1742,1929773,946200,7617000
CCRPIPO-4-1748,1022599,1161300,9998000
CCRPIPO-4-1749,1605121,1111200,9873000
CCRPIPO-4-1750,1389680,1447099,9980000
CCRPIPO-4-1760,1280477,1207700,8106999
CCRPIPO-4-1785,1472154,1559599,10005000
CCRPIPO-4-1796,1440140,2170100,9689000
CCRPIPO-4-1798,1907410,2186700,9985000
CCRPIPO-4-1801,1378778,2147200,9470000
CCRPIPO-4-1804,2043309,2403900,9449000
CCRPIPO-4-1805,1866099,2482700,9442000
CCRPIPO-4-1807,904021,2244000,9089000
CCRPIPO-4-1809,1134531,2319600,9017000
CCRPIPO-4-1810,1653414,2335000,8926000
CCRPIPO-4-5438,1382917,388600,8269000
CCRPIPO-4-3366,1498627,593100,9565000
CCRPIPO-4-3639,1510070,143400,7695000
CCRPIPO-4-9880,1894169,312190,7557899
CCRPIPO-4-9881,1314369,199830,7696800
CCRPIPO-4-9883,1719523,524270,9643800
CCRPIPO-4-5821,1862123,2515190,8030400
CCRPIPO-4-6502,1655968,411300,8859000
CCRPIPO-4-7615,1547010,168400,8193000
CCRPIPO-4-8141,1611999,429240,9442700
CCRPIPO-4-1728,1170460,256400,9281000
CCRPIPO-4-1730,1411295,325200,9090000
CCRPIPO-4-1734,1391503,433000,8675000
CCRPIPO-4-1738,1037593,326400,8373000
CCRPIPO-4-1741,2067761,576000,7590000
CCRPIPO-4-1761,1662759,1086700,8147000
CCRPIPO-4-1766,1550368,1618600,8209000
CCRPIPO-4-1808,1453015,2433500,9133000
CCRPIPO-4-1816,1331476,2167100,7723000
CCRPIPO-4-5437,923501,445600,8599000
CCRPIPO-4-3640,1745334,126200,7787000
CCRPIPO-4-7179,1297533,297900,7576000
CCRPIPO-4-8143,1549487,963180,9417400
CCRPIPO-4-1735,1485907,401900,8610000
CCRPIPO-4-1744,2024814,557500,8006000
CCRPIPO-4-1745,828278,969800,8242000
CCRPIPO-4-6503,962909,621200,8040000
CCRPIPO-4-7180,1102846,443900,8206000
CCRPIPO-4-1751,1389533,1481400,9849000
CCRPIPO-4-1764,1506633,1780000,8104000
CCRPIPO-4-1775,1803212,1905300,8589000
CCRPIPO-4-1776,1812301,1945000,9112000
CCRPIPO-4-1783,1384177,1565400,9793000
CCRPIPO-4-1784,1429936,1578700,9929000
CCRPIPO-4-1788,1559404,1881700,9869000
CCRPIPO-4-1789,2228004,1973200,9927000
CCRPIPO-4-1803,2187741,2082600,9403000
CCRPIPO-4-1900,1657618,1567000,8663000
CCRPIPO-5-1601,972547,2481800,12410000
CCRPIPO-5-1602,1623656,2133200,12147000
CCRPIPO-5-1603,1472521,2250100,12159000
CCRPIPO-5-1607,757986,2377300,10954000
CCRPIPO-5-1609,1679519,2182000,10687000
CCRPIPO-5-1610,1130036,2111100,10577000
CCRPIPO-5-1616,1782792,2358100,10347000
CCRPIPO-5-1620,1427329,1811300,10083000
CCRPIPO-5-1621,1787202,1648400,10202000
CCRPIPO-5-1622,1174300,1791900,10171000
CCRPIPO-5-1623,1403124,1938900,10304000
CCRPIPO-5-1624,1571393,1836700,10254000
CCRPIPO-5-1626,1277037,1871500,10465000
CCRPIPO-5-1627,1471785,1603400,10580000
CCRPIPO-5-1628,1709180,1695799,10768000
CCRPIPO-5-1629,1172939,1748300,10822000
CCRPIPO-5-1630,1264626,1595500,10961000
CCRPIPO-5-1633,1489139,1863300,11648000
CCRPIPO-5-1634,1344530,1804799,12233000
CCRPIPO-5-1635,1551542,1348200,12385000
CCRPIPO-5-1636,1666157,1330500,12252000
CCRPIPO-5-1639,780793,1413700,11436000
CCRPIPO-5-1640,1573594,1271200,11234000
CCRPIPO-5-1641,1581715,1442700,11121400
CCRPIPO-5-1645,914635,1417900,10427000
CCRPIPO-5-1646,1367189,1364800,10216000
CCRPIPO-5-1647,1410282,1432400,10103000
CCRPIPO-5-1650,1235186,1087600,10149000
CCRPIPO-5-1652,1434154,571500,10576000
CCRPIPO-5-1654,1591971,557799,10743000
CCRPIPO-5-1655,1095516,666700,10890000
CCRPIPO-5-1658,1177135,551700,11119000
CCRPIPO-5-1659,1470045,562900,11218000
CCRPIPO-5-1660,1328973,675400,11105000
CCRPIPO-5-1663,1361991,603500,11516000
CCRPIPO-5-1664,1006282,653900,11619000
CCRPIPO-5-1665,941912,742800,11601000
CCRPIPO-5-1666,1931237,948300,11598000
CCRPIPO-5-1667,1732023,885300,11668000
CCRPIPO-5-1670,1730880,753500,12018000
CCRPIPO-5-1671,1763816,882499,12004000
CCRPIPO-5-1673,1263733,600500,12203000
CCRPIPO-5-1674,1475986,735300,12190000
CCRPIPO-5-1675,1286161,749100,12231000
CCRPIPO-5-1676,1715465,666299,12254000
CCRPIPO-5-1680,1200655,324700,12222000
CCRPIPO-5-1684,1587837,175400,12336000
CCRPIPO-5-1685,2120486,85100,12475000
CCRPIPO-5-1688,2102444,358800,12453000
CCRPIPO-5-1689,1491083,431100,12463000
CCRPIPO-5-1690,1606252,476399,12511000
CCRPIPO-5-1693,877341,1992299,12500000
CCRPIPO-5-1694,1279199,1565600,11350000
CCRPIPO-5-1695,1823780,1959199,10407000
CCRPIPO-5-1702,1563321,213200,10168000
CCRPIPO-5-1703,1199297,112700,10166000
CCRPIPO-5-1704,1819409,288800,10263000
CCRPIPO-5-1705,1445310,76500,10610000
CCRPIPO-5-1707,1201322,424300,10996000
CCRPIPO-5-1708,1740918,392400,11094000
CCRPIPO-5-1714,1271599,366700,11388000
CCRPIPO-5-1715,954384,286700,11471000
CCRPIPO-5-1716,1905611,371600,11498000
CCRPIPO-5-1718,1863665,427100,11667000
CCRPIPO-5-1719,1289226,471500,11729000
CCRPIPO-5-1721,1125293,450200,11945000
CCRPIPO-5-1723,1486442,216000,11834000
CCRPIPO-5-1724,1239876,213000,11757000
CCRPIPO-5-1725,1396192,291800,12013000
CCRPIPO-5-5469,1906837,1046500,10227000
CCRPIPO-5-5473,1691172,921000,11142000
CCRPIPO-5-3356,1238513,920900,11041000
CCRPIPO-5-3357,1865816,307500,10754000
CCRPIPO-5-3360,870580,754500,10471000
CCRPIPO-5-3825,1701701,2074700,10276000
CCRPIPO-5-3833,1497810,1472500,10992000
CCRPIPO-5-3945,1594399,1551610,10809300
CCRPIPO-5-9872,883158,1159560,10607500
CCRPIPO-5-6568,1257229,2004900,10114000
CCRPIPO-5-6573,1260078,1247200,11027000
CCRPIPO-5-6576,1425926,1443800,11051000
CCRPIPO-5-7605,1640530,754500,10572000
CCRPIPO-5-1605,1032649,2413000,11088000
CCRPIPO-5-1606,1434229,2332900,10995000
CCRPIPO-5-1608,1556476,2237300,10729000
CCRPIPO-5-1611,1378193,2404800,10617000
CCRPIPO-5-1612,1473400,2397800,10491000
CCRPIPO-5-1613,1163374,2331500,10408000
CCRPIPO-5-1615,1480009,2199300,10236000
CCRPIPO-5-1618,1019474,2385900,10217000
CCRPIPO-5-3966,1415793,1170000,10940000
CCRPIPO-5-1619,1245470,1886199,10114000
CCRPIPO-5-1625,1694067,1814300,10338000
CCRPIPO-5-1631,1966748,1732900,11060600
CCRPIPO-5-1632,1709950,1980200,11584000
CCRPIPO-5-1637,1634640,1339300,11963000
CCRPIPO-5-1638,1517743,1333300,11703000
CCRPIPO-5-1643,1517184,1320700,11026000
CCRPIPO-5-1644,1608552,1435400,10572000
CCRPIPO-5-1648,1239606,1319300,10127000
CCRPIPO-5-1649,2051326,1080800,10091000
CCRPIPO-5-1651,1296153,537299,10144000
CCRPIPO-5-1661,1115649,792000,11215000
CCRPIPO-5-1662,1519783,975799,11169000
CCRPIPO-5-1668,1850086,832100,11784000
CCRPIPO-5-1669,1372632,838000,11922000
CCRPIPO-5-1672,1330859,657900,12151000
CCRPIPO-5-1677,1759978,785500,12443000
CCRPIPO-5-1678,1544203,796899,12514000
CCRPIPO-5-1679,1453994,941300,12426000
CCRPIPO-5-1682,1177660,109200,12235000
CCRPIPO-5-1686,1713325,265200,12286000
CCRPIPO-5-1692,1115510,2379600,10736000
CCRPIPO-5-1697,1482881,902399,10975000
CCRPIPO-5-1701,972392,188500,10105000
CCRPIPO-5-1709,1757479,335900,11261000
CCRPIPO-5-1713,1655126,45700,11177000
CCRPIPO-5-1717,1409707,450900,11493000
CCRPIPO-5-1720,2128608,222500,11940000
CCRPIPO-5-1722,1446663,336200,11956000
CCRPIPO-5-5467,1300269,2227700,10172000
CCRPIPO-5-5468,1861141,2091200,11260000
CCRPIPO-5-5471,1035605,1128400,10968000
CCRPIPO-5-3378,1611661,2182800,10901000
CCRPIPO-5-3379,1524150,2434700,12543000
CCRPIPO-5-3513,1877597,2428600,10562000
CCRPIPO-5-3514,1761295,2448900,11816000
CCRPIPO-5-3835,1414327,1246000,10969000
CCRPIPO-5-8936,1237108,1293600,10884000
CCRPIPO-5-9873,1044323,692280,10057000
CCRPIPO-5-6569,1304383,2329000,10702000
CCRPIPO-5-6570,1744522,1345200,10293000
CCRPIPO-5-6571,1179996,1037400,10563000
CCRPIPO-5-6578,1385932,1342100,12511000
CCRPIPO-5-6579,2358625,2151700,11965000
CCRPIPO-5-8139,1990745,1298600,10962500
CCRPIPO-5-1617,1117050,2465900,10424000
CCRPIPO-5-1642,2167714,1283100,11116000
CCRPIPO-5-1700,1822635,948300,10143000
CCRPIPO-5-1706,1196428,432300,10916000
CCRPIPO-5-5472,1454249,1373900,11028000
CCRPIPO-5-9874,1552146,1481770,10995700
CCRPIPO-5-6574,1105570,1472099,10877000
CCRPIPO-5-6575,1511206,1527100,10892000
CCRPIPO-5-6577,1053682,783600,11053000
CCRPIPO-5-7606,1419525,1352900,11045000
CCRPIPO-5-8140,1380958,971570,10692200
CCRPIPO-5-1696,1520538,1394600,10876000
CCRPIPO-5-5470,1557846,1289400,10952000
CCRPIPO-5-3512,1023849,1489099,10925000
CCRPIPO-5-3834,1576068,1414200,10921000
CCRPIPO-5-1604,2001279,2268800,11754000
CCRPIPO-5-1614,1713703,2150500,10369000
CCRPIPO-5-1653,1555793,615200,10661000
CCRPIPO-5-1656,1845946,780800,11000000
CCRPIPO-5-1657,1524079,699200,11003000
CCRPIPO-5-1681,1507424,80700,12174000
CCRPIPO-5-1683,1401467,129700,12293000
CCRPIPO-5-1687,735654,401000,12417000
CCRPIPO-5-1691,1934550,378800,12504000
CCRPIPO-5-1698,1469389,553100,10666000
CCRPIPO-5-1699,983505,696800,10655000
CCRPIPO-5-1710,1968010,180500,11206000
CCRPIPO-5-1711,1428050,144600,11128000
CCRPIPO-5-1712,1205367,103099,11214000
CCRPIPO-5-6572,1648776,536300,10624000
CCRPIPO-6-1105,1471641,1885700,14515000
CCRPIPO-6-1001,1806494,236100,12627000
CCRPIPO-6-1003,2439455,468200,12603000
CCRPIPO-6-1004,1857069,311700,12744000
CCRPIPO-6-1005,1586145,186100,12748000
CCRPIPO-6-1006,1583312,154900,12821000
CCRPIPO-6-1007,2051697,239600,12888000
CCRPIPO-6-1008,1133251,355700,12838999
CCRPIPO-6-1010,1059665,299800,12963000
CCRPIPO-6-1011,1411722,122500,13141999
CCRPIPO-6-1013,1555907,417600,13088999
CCRPIPO-6-1014,1403328,356700,13322000
CCRPIPO-6-1015,1854425,71400,13453000
CCRPIPO-6-1016,825892,81200,13509000
CCRPIPO-6-1017,1272233,134600,13412000
CCRPIPO-6-1019,1493305,373900,13422000
CCRPIPO-6-1020,1401150,73200,13619999
CCRPIPO-6-1021,1591907,232800,13569000
CCRPIPO-6-1022,1454306,351300,13691999
CCRPIPO-6-1023,951423,433900,13630000
CCRPIPO-6-1024,1964382,235400,13655000
CCRPIPO-6-1026,1573854,297200,13749000
CCRPIPO-6-1027,1055328,404500,13913999
CCRPIPO-6-1028,1293126,169099,13872000
CCRPIPO-6-1029,1577555,412399,13986000
CCRPIPO-6-1030,1419898,73500,13832000
CCRPIPO-6-1031,749034,104500,14138000
CCRPIPO-6-1032,1182901,174700,14099000
CCRPIPO-6-1033,1068796,146500,14224000
CCRPIPO-6-1035,1458263,114799,14435000
CCRPIPO-6-1037,1623679,404000,14631000
CCRPIPO-6-1038,1455078,294200,14782000
CCRPIPO-6-1039,2017868,174500,14997000
CCRPIPO-6-1040,1350936,367600,14980000
CCRPIPO-6-1041,1636283,914700,14840000
CCRPIPO-6-1042,1289007,990499,14808000
CCRPIPO-6-1043,1737643,880000,14766999
CCRPIPO-6-1044,1260693,757000,14656000
CCRPIPO-6-1045,1044490,586500,14597999
CCRPIPO-6-1046,1657134,682400,14494000
CCRPIPO-6-1047,1836029,761900,14438000
CCRPIPO-6-1048,1257008,872000,14488000
CCRPIPO-6-1049,2041682,859200,14313000
CCRPIPO-6-1052,1375260,565700,14096000
CCRPIPO-6-1053,1091069,610000,13958000
CCRPIPO-6-1054,1640270,695700,13922999
CCRPIPO-6-1055,1465804,780100,14947999
CCRPIPO-6-1057,1366829,545400,13741999
CCRPIPO-6-1060,1279692,758899,13344999
CCRPIPO-6-1061,1813027,690500,13293000
CCRPIPO-6-1062,1176384,784800,13213999
CCRPIPO-6-1063,1234718,550299,13066999
CCRPIPO-6-1064,1495432,678900,14393000
CCRPIPO-6-1066,1750273,667400,13107000
CCRPIPO-6-1067,1940840,705500,13213999
CCRPIPO-6-1068,1484172,559200,12978000
CCRPIPO-6-1069,1286867,689400,12872000
CCRPIPO-6-1072,1200156,944600,12788000
CCRPIPO-6-1073,1628483,1290300,12778000
CCRPIPO-6-1074,1437383,1367800,12865000
CCRPIPO-6-1079,1327726,1258400,13394000
CCRPIPO-6-1083,1435207,1093700,14096000
CCRPIPO-6-1086,1347841,1075900,14322000
CCRPIPO-6-1087,1816473,1050500,14424000
CCRPIPO-6-1089,1728320,1177900,14443000
CCRPIPO-6-1092,1237037,1159500,14627000
CCRPIPO-6-1093,1789537,1119100,14761000
CCRPIPO-6-1094,1459127,1246500,14751000
CCRPIPO-6-1099,1819625,1087100,14878000
CCRPIPO-6-1100,969326,1788200,15016999
CCRPIPO-6-1101,1002338,1750900,14905000
CCRPIPO-6-1102,780221,1787500,14825000
CCRPIPO-6-1120,1534106,1616700,13071000
CCRPIPO-6-1124,2185127,2160800,12576000
CCRPIPO-6-1131,1271419,2247100,12959000
CCRPIPO-6-1140,1491180,2389400,14091999
CCRPIPO-6-5429,1454414,1001700,12916000
CCRPIPO-6-3947,1301109,960060,13886700
CCRPIPO-6-8759,1372544,820800,13959700
CCRPIPO-6-1104,1579056,1634400,14583000
CCRPIPO-6-1106,1520354,1871699,14449000
CCRPIPO-6-1107,1714718,1673900,14188000
CCRPIPO-6-1108,1356693,1857000,14135000
CCRPIPO-6-1109,1436975,1913700,13943000
CCRPIPO-6-1110,1749533,1780500,13806000
CCRPIPO-6-1002,1118285,355000,12595000
CCRPIPO-6-1009,1548223,402600,12993000
CCRPIPO-6-1012,1412744,278100,13221000
CCRPIPO-6-1018,1868409,244000,13413999
CCRPIPO-6-1025,1339719,150900,13740000
CCRPIPO-6-1034,1005851,241400,14934000
CCRPIPO-6-1036,1114980,470800,14322000
CCRPIPO-6-1050,1499897,937600,14177000
CCRPIPO-6-1051,1335740,691700,14159000
CCRPIPO-6-1056,1502824,763100,13852000
CCRPIPO-6-1065,1154502,605600,13163000
CCRPIPO-6-1070,1329224,856600,12838999
CCRPIPO-6-1071,1468958,978600,12938999
CCRPIPO-6-1075,1878663,1313000,12969000
CCRPIPO-6-1076,1623194,1247600,13186000
CCRPIPO-6-1077,1965635,1130800,13134000
CCRPIPO-6-1078,1359829,1064700,13312000
CCRPIPO-6-1080,835473,1396000,13419000
CCRPIPO-6-1081,1276950,1485400,13913000
CCRPIPO-6-1084,1474680,1468800,14155000
CCRPIPO-6-1085,2345995,1468800,14380000
CCRPIPO-6-1088,1633690,1136800,14513000
CCRPIPO-6-1090,1095236,1449700,14597999
CCRPIPO-6-1091,1177528,1334400,14586000
CCRPIPO-6-1095,1102049,1314099,14858000
CCRPIPO-6-1096,1781783,1154100,14829000
CCRPIPO-6-1097,1428252,1250000,14904000
CCRPIPO-6-1103,1497674,1888300,14663000
CCRPIPO-6-1111,1834506,1555099,13772999
CCRPIPO-6-1112,1197453,1707500,13622999
CCRPIPO-6-1113,1499343,1878200,13688999
CCRPIPO-6-1114,1440382,1659199,13494000
CCRPIPO-6-1115,1606716,1547000,13471000
CCRPIPO-6-1116,1180138,1735000,13136000
CCRPIPO-6-1117,1016777,1786300,13127000
CCRPIPO-6-1118,1332640,1955200,13197000
CCRPIPO-6-1119,1391120,1843700,13077000
CCRPIPO-6-1121,1830018,1811799,12913999
CCRPIPO-6-1122,1992298,1564500,12968000
CCRPIPO-6-1123,1052591,2161500,13260000
CCRPIPO-6-1125,1197365,2316800,12904000
CCRPIPO-6-1126,1584914,1579200,13279000
CCRPIPO-6-1127,1620864,2056200,13705000
CCRPIPO-6-1128,1056884,2057400,13775000
CCRPIPO-6-1129,2078090,2340900,13761000
CCRPIPO-6-1130,1600608,2420900,13818000
CCRPIPO-6-1132,1877598,2078200,13105000
CCRPIPO-6-1133,1255764,2153800,13688999
CCRPIPO-6-1134,1715820,2340200,13844999
CCRPIPO-6-1135,1755905,2430500,13902000
CCRPIPO-6-1136,1406628,2364400,13974000
CCRPIPO-6-1137,1731286,2445400,14007000
CCRPIPO-6-1138,1062443,2361600,14750000
CCRPIPO-6-1139,1446153,2238400,14116000
CCRPIPO-6-1141,992497,2273700,14244000
CCRPIPO-6-1142,1138494,2355800,14478000
CCRPIPO-6-1143,2022117,2417900,14616000
CCRPIPO-6-1144,1859525,2464000,14852000
CCRPIPO-6-1145,1963500,2115500,14959000
CCRPIPO-6-1146,1686261,2115300,15022999
CCRPIPO-6-5428,1779510,1398800,13066999
CCRPIPO-6-5462,1859791,1984600,13747000
CCRPIPO-6-3364,1679367,1309800,12629000
CCRPIPO-6-1082,1782354,1261200,14147999
CCRPIPO-6-5461,1301449,1710000,13329000
CCRPIPO-6-1059,1329907,567299,13576000
CCRPIPO-6-1058,1441316,760800,13769000
CCRPIPO-6-1098,1915351,1432200,14971000
CCRPIPO-6-1098,1870611,1432200,14971000
CCRPIPO-6-3829,1600691,805500,13759000
CCRPIPO-7-2888,1806121,4583500,297000
CCRPIPO-7-2889,1157515,4735900,374000
CCRPIPO-7-2890,1472101,4960800,345000
CCRPIPO-7-2891,1739412,4995100,409000
CCRPIPO-7-2892,1032193,4947500,202999
CCRPIPO-7-2893,1816560,4936300,126000
CCRPIPO-7-2896,1603656,4744800,209000
CCRPIPO-7-2952,1618552,3608600,808000
CCRPIPO-7-2953,1762718,3859400,472000
CCRPIPO-7-2955,1654629,3620700,366000
CCRPIPO-7-2961,1977780,3641700,182000
CCRPIPO-7-2968,1361556,3438500,424000
CCRPIPO-7-2969,1984874,3357100,476999
CCRPIPO-7-5669,2107578,3549600,1270000
CCRPIPO-7-5687,1373584,4015699,1780000
CCRPIPO-7-5767,1115978,4152900,749000
CCRPIPO-7-5768,1477898,4042100,749000
CCRPIPO-7-5770,1669681,4232899,686000
CCRPIPO-7-5776,1406944,4188100,584000
CCRPIPO-7-7544,1233911,4593130,1204700
CCRPIPO-7-7545,2033785,3629960,1521500
CCRPIPO-7-7649,1615324,4243200,787000
CCRPIPO-7-2898,2179873,4453600,106000
CCRPIPO-7-2899,1180290,4441900,363000
CCRPIPO-7-2901,1872459,4382899,438999
CCRPIPO-7-2902,1479553,4456399,509999
CCRPIPO-7-2883,1872683,4591900,2148000
CCRPIPO-7-2886,1565013,4763200,813000
CCRPIPO-7-2887,907565,4651700,578000
CCRPIPO-7-2895,2052302,4661000,56999
CCRPIPO-7-2951,1562112,3701500,1407000
CCRPIPO-7-2956,1768920,3554900,457000
CCRPIPO-7-2957,1785185,3832100,392000
CCRPIPO-7-2958,1565949,3912100,332000
CCRPIPO-7-2959,1699254,3897900,248000
CCRPIPO-7-2960,1151833,3914700,150000
CCRPIPO-7-2962,1514541,3568500,224000
CCRPIPO-7-2966,1383327,3324700,386000
CCRPIPO-7-2967,1346473,3252600,421000
CCRPIPO-7-2970,1128622,3389800,634000
CCRPIPO-7-2980,1897205,2675200,1896000
CCRPIPO-7-3232,1524275,4939600,859000
CCRPIPO-7-3245,1666776,4848300,177000
CCRPIPO-7-3342,1438978,2733700,2392000
CCRPIPO-7-3343,1409269,2738700,2356000
CCRPIPO-7-3345,786543,2708500,2367000
CCRPIPO-7-3351,1433843,4502600,2197000
CCRPIPO-7-8762,1397155,3176900,1892000
CCRPIPO-7-7635,1575490,2792100,2530000
CCRPIPO-7-2954,1759411,3659899,432000
CCRPIPO-7-2963,1636889,3667900,77000
CCRPIPO-7-2964,1711742,3376000,79000
CCRPIPO-7-2979,1084781,2570000,2215000
CCRPIPO-7-3793,1163455,4179500,1793000
CCRPIPO-7-8922,1236679,3317000,1939999
CCRPIPO-7-9579,1512360,2896100,2205000
CCRPIPO-7-5668,1770210,3705200,1211000
CCRPIPO-7-5772,2147440,3596700,1223000
CCRPIPO-7-5775,901060,4192300,664000
CCRPIPO-7-5777,2196957,2891900,2266000
CCRPIPO-7-7543,1932462,3883639,34100
CCRPIPO-7-7639,1213680,4001000,1717000
CCRPIPO-7-7651,1375492,3969300,1889000
CCRPIPO-7-2950,1251025,3945200,1791000
CCRPIPO-7-3507,1935998,3535220,1488099
CCRPIPO-7-3508,1247038,3692400,1732000
CCRPIPO-7-9887,1220777,3063470,2587200
CCRPIPO-7-5667,1075998,3272900,803999
CCRPIPO-7-5685,1301875,3882000,1848999
CCRPIPO-7-5686,1641338,4015699,1803000
CCRPIPO-7-5688,1679231,3883900,1789999
CCRPIPO-7-5773,1089902,3499199,1326000
CCRPIPO-7-5774,1594554,3067370,2291600
CCRPIPO-7-5778,1406354,3333500,790000
CCRPIPO-7-7650,1520632,2619700,932000
CCRPIPO-7-2903,1826546,4172900,2321000
CCRPIPO-7-2904,1400202,4117199,2346000
CCRPIPO-7-2905,1631963,4122600,2271000
